;data;IBOVESPA fechamento diário;dia;mês;ano;variação
486;26/03/2021;114781;26;03;2021;-0,005527686082880678
487;25/03/2021;113750;25;03;2021;-0,008982322858312797
488;24/03/2021;112064;24;03;2021;-0,014821978021978044
489;23/03/2021;113262;23;03;2021;0,010690319817247218
490;22/03/2021;114979;22;03;2021;0,015159541593826598
491;19/03/2021;116222;19;03;2021;0,01081066977448053
492;18/03/2021;114835;18;03;2021;-0,011934057235291062
493;17/03/2021;116549;17;03;2021;0,014925763051334417
494;16/03/2021;114019;16;03;2021;-0,021707607958884267
495;15/03/2021;114851;15;03;2021;0,007297029442461245
496;12/03/2021;114160;12;03;2021;-0,006016490931728957
497;11/03/2021;114984;11;03;2021;0,007217939733707102
498;10/03/2021;112776;10;03;2021;-0,01920267167605927
499;09/03/2021;111331;09;03;2021;-0,01281300986025391
500;08/03/2021;110612;08;03;2021;-0,006458219184234393
501;05/03/2021;115202;05;03;2021;0,041496401837052055
502;04/03/2021;112690;04;03;2021;-0,021805176993454967
503;03/03/2021;111184;03;03;2021;-0,013364096193096087
504;02/03/2021;111540;02;03;2021;0,0032018995538927175
505;01/03/2021;110335;01;03;2021;-0,010803299264837696
506;26/02/2021;110035;26;02;2021;-0,0027189921602392975
507;25/02/2021;112256;25;02;2021;0,02018448675421447
508;24/02/2021;115668;24;02;2021;0,030394811858608817
509;23/02/2021;115227;23;02;2021;-0,0038126361655773655
510;22/02/2021;112668;22;02;2021;-0,022208336587778876
511;19/02/2021;118431;19;02;2021;0,05115028224518059
512;18/02/2021;119199;18;02;2021;0,00648478861108992
513;17/02/2021;120356;17;02;2021;0,00970645726893693
514;12/02/2021;119429;12;02;2021;-0,007702150287480447
515;11/02/2021;119300;11;02;2021;-0,0010801396645705452
516;10/02/2021;118435;10;02;2021;-0,007250628667225478
517;09/02/2021;119472;09;02;2021;0,008755857643433007
518;08/02/2021;119696;08;02;2021;0,0018749162983795475
519;05/02/2021;120240;05;02;2021;0,004544846945595538
520;04/02/2021;119261;04;02;2021;-0,008142049234863613
521;03/02/2021;119725;03;02;2021;0,003890626441166889
522;02/02/2021;118234;02;02;2021;-0,01245353936103566
523;01/02/2021;117518;01;02;2021;-0,006055787675288027
524;29/01/2021;115068;29;01;2021;-0,02084787011351452
525;28/01/2021;118883;28;01;2021;0,033154308756561335
526;27/01/2021;115882;27;01;2021;-0,02524330644415096
527;26/01/2021;116464;26;01;2021;0,005022350321879143
528;22/01/2021;117380;22;01;2021;0,007865091358703058
529;21/01/2021;118329;21;01;2021;0,008084852615437121
530;20/01/2021;119646;20;01;2021;0,011129985041705703
531;19/01/2021;120636;19;01;2021;0,008274409508048697
532;18/01/2021;121242;18;01;2021;0,005023376106634725
533;15/01/2021;120349;15;01;2021;-0,007365434420415373
534;14/01/2021;123481;14;01;2021;0,026024312624118195
535;13/01/2021;121933;13;01;2021;-0,012536341623407665
536;12/01/2021;123998;12;01;2021;0,016935530168207036
537;11/01/2021;123255;11;01;2021;-0,005992032129550462
538;08/01/2021;125077;08;01;2021;0,014782361770313557
539;07/01/2021;122386;07;01;2021;-0,02151474691589983
540;06/01/2021;119100;06;01;2021;-0,026849476247283177
541;05/01/2021;119376;05;01;2021;0,0023173803526448378
542;04/01/2021;118855;04;01;2021;-0,004364361345664092
543;30/12/2020;119017;30;12;2020;0,00136300534264433
544;29/12/2020;119409;29;12;2020;0,003293647126040744
545;28/12/2020;119124;28;12;2020;-0,002386754767228605
546;23/12/2020;117807;23;12;2020;-0,011055706658607889
547;22/12/2020;116636;22;12;2020;-0,009939986588233252
548;21/12/2020;115823;21;12;2020;-0,006970403648959178
549;18/12/2020;118024;18;12;2020;0,019003134092537843
550;17/12/2020;118401;17;12;2020;0,0031942655731038716
551;16/12/2020;117857;16;12;2020;-0,004594555789224741
552;15/12/2020;116149;15;12;2020;-0,014492138778349983
553;14/12/2020;114611;14;12;2020;-0,01324161206725849
554;11/12/2020;115128;11;12;2020;0,004510910820078262
555;10/12/2020;115129;10;12;2020;8,685984295819793e-06
556;09/12/2020;113001;09;12;2020;-0,018483614032954288
557;08/12/2020;113793;08;12;2020;0,007008787532853722
558;07/12/2020;113590;07;12;2020;-0,0017839410157040048
559;04/12/2020;113750;04;12;2020;0,0014085746984768832
560;03/12/2020;112292;03;12;2020;-0,012817582417582463
561;02/12/2020;111879;02;12;2020;-0,003677911160189451
562;01/12/2020;111400;01;12;2020;-0,004281411167421978
563;30/11/2020;108893;30;11;2020;-0,022504488330341132
564;27/11/2020;110575;27;11;2020;0,015446355596778538
565;26/11/2020;110227;26;11;2020;-0,003147185168437705
566;25/11/2020;110133;25;11;2020;-0,000852785615139684
567;24/11/2020;109786;24;11;2020;-0,003150735928377557
568;23/11/2020;107379;23;11;2020;-0,02192447124405661
569;20/11/2020;106042;20;11;2020;-0,012451224168599118
570;19/11/2020;106670;19;11;2020;0,005922181777031632
571;18/11/2020;106119;18;11;2020;-0,005165463579263174
572;17/11/2020;107249;17;11;2020;0,010648422996824225
573;16/11/2020;106430;16;11;2020;-0,007636434838553252
574;13/11/2020;104723;13;11;2020;-0,0160387108897867
575;12/11/2020;102507;12;11;2020;-0,021160585544722776
576;11/11/2020;104809;11;11;2020;0,022457002936384862
577;10/11/2020;105067;10;11;2020;0,0024616206623477854
578;09/11/2020;103515;09;11;2020;-0,014771526740080088
579;06/11/2020;100925;06;11;2020;-0,025020528425832023
580;05/11/2020;100751;05;11;2020;-0,001724052514243235
581;04/11/2020;97867;04;11;2020;-0,028625026054331926
582;03/11/2020;95980;03;11;2020;-0,019281269477965046
583;30/10/2020;93952;30;10;2020;-0,021129401958741356
584;29/10/2020;96582;29;10;2020;0,027993017711171575
585;28/10/2020;95369;28;10;2020;-0,012559276055579716
586;27/10/2020;99606;27;10;2020;0,04442743449129183
587;26/10/2020;101017;26;10;2020;0,01416581330441935
588;23/10/2020;101260;23;10;2020;0,0024055357019114876
589;22/10/2020;101918;22;10;2020;0,0064981236421093325
590;21/10/2020;100552;21;10;2020;-0,013402931768676796
591;20/10/2020;100540;20;10;2020;-0,00011934123637524774
592;19/10/2020;98658;19;10;2020;-0,018718917843644323
593;16/10/2020;98309;16;10;2020;-0,0035374728861319316
594;15/10/2020;99054;15;10;2020;0,0075781464565807255
595;14/10/2020;99334;14;10;2020;0,002826740969572139
596;13/10/2020;98503;13;10;2020;-0,008365715666337814
597;09/10/2020;97483;09;10;2020;-0,010355014568084187
598;08/10/2020;97920;08;10;2020;0,004482832904198597
599;07/10/2020;95526;07;10;2020;-0,024448529411764675
600;06/10/2020;95615;06;10;2020;0,0009316835207169305
601;05/10/2020;96089;05;10;2020;0,004957381164043317
602;02/10/2020;94016;02;10;2020;-0,02157374933655254
603;01/10/2020;95479;01;10;2020;0,015561181075561592
604;30/09/2020;94603;30;09;2020;-0,009174792362718454
605;29/09/2020;93580;29;09;2020;-0,010813610562032894
606;28/09/2020;94666;28;09;2020;0,011605043812780602
607;25/09/2020;96999;25;09;2020;0,024644539750279915
608;24/09/2020;97012;24;09;2020;0,00013402200022682997
609;23/09/2020;95735;23;09;2020;-0,013163320001649326
610;22/09/2020;97294;22;09;2020;0,01628453543636077
611;21/09/2020;96991;21;09;2020;-0,003114272205891444
612;18/09/2020;98290;18;09;2020;0,01339299522636117
613;17/09/2020;100098;17;09;2020;0,018394546749415097
614;16/09/2020;99676;16;09;2020;-0,004215868448920079
615;15/09/2020;100298;15;09;2020;0,0062402183073158035
616;14/09/2020;100275;14;09;2020;-0,0002293166364234489
617;11/09/2020;98363;11;09;2020;-0,019067564198454234
618;10/09/2020;98835;10;09;2020;0,004798552301170211
619;09/09/2020;101292;09;09;2020;0,024859614509030292
620;08/09/2020;100050;08;09;2020;-0,012261580381471404
621;04/09/2020;101242;04;09;2020;0,01191404297851073
622;03/09/2020;100721;03;09;2020;-0,005146085616641316
623;02/09/2020;101911;02;09;2020;0,011814815182533911
624;01/09/2020;102168;01;09;2020;0,0025218082444486978
625;31/08/2020;99369;31;08;2020;-0,027396053558844224
626;28/08/2020;102143;28;08;2020;0,0279161509122563
627;27/08/2020;100624;27;08;2020;-0,014871307872296735
628;26/08/2020;100627;26;08;2020;2,9813960884084167e-05
629;25/08/2020;102118;25;08;2020;0,014817096803044993
630;24/08/2020;102298;24;08;2020;0,0017626667188939127
631;21/08/2020;101521;21;08;2020;-0,00759545641166004
632;20/08/2020;101468;20;08;2020;-0,0005220594753795327
633;19/08/2020;100854;19;08;2020;-0,0060511688414081055
634;18/08/2020;102065;18;08;2020;0,012007456323001486
635;17/08/2020;99595;17;08;2020;-0,024200264537304617
636;14/08/2020;101353;14;08;2020;0,017651488528540593
637;13/08/2020;100461;13;08;2020;-0,008800923504977631
638;12/08/2020;102118;12;08;2020;0,01649396283134741
639;11/08/2020;102174;11;08;2020;0,0005483852014336321
640;10/08/2020;103444;10;08;2020;0,012429776655509261
641;07/08/2020;102776;07;08;2020;-0,00645760024747688
642;06/08/2020;104126;06;08;2020;0,013135362341402557
643;05/08/2020;102802;05;08;2020;-0,012715364078136115
644;04/08/2020;101216;04;08;2020;-0,015427715414097043
645;03/08/2020;102830;03;08;2020;0,01594609547897563
646;31/07/2020;102912;31;07;2020;0,0007974326558397582
647;30/07/2020;105009;30;07;2020;0,020376632462686617
648;29/07/2020;105605;29;07;2020;0,005675703987277236
649;28/07/2020;104109;28;07;2020;-0,014165995928223096
650;27/07/2020;104477;27;07;2020;0,0035347568413874875
651;24/07/2020;102382;24;07;2020;-0,02005226030609608
652;23/07/2020;102293;23;07;2020;-0,0008692934304858069
653;22/07/2020;104290;22;07;2020;0,01952235245813494
654;21/07/2020;104310;21;07;2020;0,00019177294083805307
655;20/07/2020;104426;20;07;2020;0,0011120697919662081
656;17/07/2020;102888;17;07;2020;-0,014728132840480357
657;16/07/2020;100553;16;07;2020;-0,022694580514734497
658;15/07/2020;101791;15;07;2020;0,012311915109444849
659;14/07/2020;100440;14;07;2020;-0,013272293228281495
660;13/07/2020;98697;13;07;2020;-0,01735364396654715
661;10/07/2020;100032;10;07;2020;0,013526246998389002
662;09/07/2020;99160;09;07;2020;-0,008717210492642402
663;08/07/2020;99770;08;07;2020;0,006151674062121915
664;07/07/2020;97761;07;07;2020;-0,02013631352109857
665;06/07/2020;98937;06;07;2020;0,012029336852118933
666;03/07/2020;96765;03;07;2020;-0,021953364262106145
667;02/07/2020;96235;02;07;2020;-0,00547718699943156
668;01/07/2020;96203;01;07;2020;-0,0003325193536655169
669;30/06/2020;95056;30;06;2020;-0,011922705113146193
670;29/06/2020;95735;29;06;2020;0,007143157717556026
671;26/06/2020;93834;26;06;2020;-0,019856896641771593
672;25/06/2020;95983;25;06;2020;0,022902146343542817
673;24/06/2020;94377;24;06;2020;-0,01673212964795845
674;23/06/2020;95975;23;06;2020;0,016932091505345692
675;22/06/2020;95336;22;06;2020;-0,006657983849960969
676;19/06/2020;96572;19;06;2020;0,012964672316858161
677;18/06/2020;96125;18;06;2020;-0,004628670836267279
678;17/06/2020;95547;17;06;2020;-0,006013003901170322
679;16/06/2020;93531;16;06;2020;-0,021099563565575075
680;15/06/2020;92376;15;06;2020;-0,012348846906373279
681;12/06/2020;92795;12;06;2020;0,004535810167142884
682;10/06/2020;94686;10;06;2020;0,020378253138638946
683;09/06/2020;96747;09;06;2020;0,021766681452379366
684;08/06/2020;97645;08;06;2020;0,009281941558911377
685;05/06/2020;94637;05;06;2020;-0,030805468790004564
686;04/06/2020;93829;04;06;2020;-0,008537886872998945
687;03/06/2020;93002;03;06;2020;-0,008813906148418926
688;02/06/2020;91046;02;06;2020;-0,021031805767617873
689;01/06/2020;88620;01;06;2020;-0,02664587131779539
690;29/05/2020;87403;29;05;2020;-0,013732791694876956
691;28/05/2020;86949;28;05;2020;-0,005194329714083068
692;27/05/2020;87946;27;05;2020;0,011466491851545246
693;26/05/2020;85469;26;05;2020;-0,02816501034725849
694;25/05/2020;85663;25;05;2020;0,002269828826826137
695;22/05/2020;82173;22;05;2020;-0,040741043390962295
696;21/05/2020;83027;21;05;2020;0,010392708067126666
697;20/05/2020;81319;20;05;2020;-0,020571621279824592
698;19/05/2020;80742;19;05;2020;-0,00709551273380149
699;18/05/2020;81194;18;05;2020;0,005598077828143921
700;15/05/2020;77557;15;05;2020;-0,04479395029189348
701;14/05/2020;79011;14;05;2020;0,018747501837358405
702;13/05/2020;77772;13;05;2020;-0,015681360823176504
703;12/05/2020;77872;12;05;2020;0,0012858098030139598
704;11/05/2020;79065;11;05;2020;0,015320012327922683
705;08/05/2020;80263;08;05;2020;0,01515209005248841
706;07/05/2020;78119;07;05;2020;-0,026712183696099068
707;06/05/2020;79064;06;05;2020;0,012096929044150606
708;05/05/2020;79471;05;05;2020;0,005147728422543851
709;04/05/2020;78876;04;05;2020;-0,007487007839337645
710;30/04/2020;80506;30;04;2020;0,02066534814138654
711;29/04/2020;83171;29;04;2020;0,03310312274861493
712;28/04/2020;81312;28;04;2020;-0,022351540801481273
713;27/04/2020;78239;27;04;2020;-0,03779269972451793
714;24/04/2020;75331;24;04;2020;-0,037168164214777755
715;23/04/2020;79673;23;04;2020;0,05763895341891123
716;22/04/2020;80687;22;04;2020;0,012727021701203656
717;20/04/2020;78973;20;04;2020;-0,021242579349833313
718;17/04/2020;78990;17;04;2020;0,00021526344446831658
719;16/04/2020;77812;16;04;2020;-0,01491328016204585
720;15/04/2020;78831;15;04;2020;0,01309566647817828
721;14/04/2020;79918;14;04;2020;0,013788991640344639
722;13/04/2020;78836;13;04;2020;-0,013538877349283052
723;09/04/2020;77682;09;04;2020;-0,014637982647521475
724;08/04/2020;78625;08;04;2020;0,012139234314255454
725;07/04/2020;76358;07;04;2020;-0,02883306836248012
726;06/04/2020;74073;06;04;2020;-0,029924827784907904
727;03/04/2020;69538;03;04;2020;-0,06122338773912217
728;02/04/2020;72253;02;04;2020;0,039043400730535804
729;01/04/2020;70967;01;04;2020;-0,017798568917553603
730;31/03/2020;73020;31;03;2020;0,028928938802541992
731;30/03/2020;74639;30;03;2020;0,022172007669131855
732;27/03/2020;73429;27;03;2020;-0,016211364032208353
733;26/03/2020;77710;26;03;2020;0,05830121614076189
734;25/03/2020;74956;25;03;2020;-0,035439454381675506
735;24/03/2020;69729;24;03;2020;-0,06973424408986606
736;23/03/2020;63570;23;03;2020;-0,08832766854536844
737;20/03/2020;67069;20;03;2020;0,055041686330029815
738;19/03/2020;68332;19;03;2020;0,01883135278593695
739;18/03/2020;66895;18;03;2020;-0,021029678627875636
740;17/03/2020;74617;17;03;2020;0,11543463637043128
741;16/03/2020;71168;16;03;2020;-0,046222710642346954
742;13/03/2020;82678;13;03;2020;0,16172999100719432
743;12/03/2020;72583;12;03;2020;-0,12210019594087906
744;11/03/2020;85171;11;03;2020;0,173429039857818
745;10/03/2020;92214;10;03;2020;0,08269246574538291
746;09/03/2020;86067;09;03;2020;-0,06666016006246345
747;06/03/2020;97997;06;03;2020;0,13861294108078592
748;05/03/2020;102233;05;03;2020;0,043225813035092875
749;04/03/2020;107224;04;03;2020;0,048819852689444776
750;03/03/2020;105537;03;03;2020;-0,015733417891516832
751;02/03/2020;106625;02;03;2020;0,01030918066649611
752;28/02/2020;104172;28;02;2020;-0,023005861664712746
753;27/02/2020;102984;27;02;2020;-0,011404216104135445
754;26/02/2020;105718;26;02;2020;0,026547813252544072
755;21/02/2020;113681;21;02;2020;0,0753230291908662
756;20/02/2020;114586;20;02;2020;0,007960872969097643
757;19/02/2020;116518;19;02;2020;0,01686069851465266
758;18/02/2020;114977;18;02;2020;-0,01322542439794705
759;17/02/2020;115309;17;02;2020;0,0028875340285448026
760;14/02/2020;114381;14;02;2020;-0,00804794075050519
761;13/02/2020;115662;13;02;2020;0,011199412489836691
762;12/02/2020;116674;12;02;2020;0,008749632550016484
763;11/02/2020;115371;11;02;2020;-0,011167869448206136
764;10/02/2020;112570;10;02;2020;-0,024278198160716302
765;07/02/2020;113770;07;02;2020;0,01066003375677349
766;06/02/2020;115190;06;02;2020;0,012481321965368775
767;05/02/2020;116028;05;02;2020;0,007274937060508746
768;04/02/2020;115557;04;02;2020;-0,004059364980866675
769;03/02/2020;114629;03;02;2020;-0,008030668847408662
770;31/01/2020;113761;31;01;2020;-0,007572254839525727
771;30/01/2020;115528;30;01;2020;0,015532563883932093
772;29/01/2020;115385;29;01;2020;-0,001237795166539768
773;28/01/2020;116479;28;01;2020;0,009481301728994307
774;27/01/2020;114482;27;01;2020;-0,017144721366083138
775;24/01/2020;118376;24;01;2020;0,03401408081619817
776;23/01/2020;119528;23;01;2020;0,009731702372102413
777;22/01/2020;118391;22;01;2020;-0,009512415500970484
778;21/01/2020;117026;21;01;2020;-0,01152959262106068
779;20/01/2020;118862;20;01;2020;0,015688821287577204
780;17/01/2020;118478;17;01;2020;-0,0032306372095370905
781;16/01/2020;116704;16;01;2020;-0,014973243977784878
782;15/01/2020;116414;15;01;2020;-0,002484919111598538
783;14/01/2020;117632;14;01;2020;0,010462659130345164
784;13/01/2020;117325;13;01;2020;-0,002609834058759475
785;10/01/2020;115503;10;01;2020;-0,015529512039207383
786;09/01/2020;115947;09;01;2020;0,003844055998545537
787;08/01/2020;116247;08;01;2020;0,0025873890656937792
788;07/01/2020;116662;07;01;2020;0,0035699846017531733
789;06/01/2020;116878;06;01;2020;0,0018515026315337746
790;03/01/2020;117707;03;01;2020;0,007092866065469883
791;02/01/2020;118573;02;01;2020;0,007357251480370808
792;30/12/2019;115645;30;12;2019;-0,02469364863839152
793;27/12/2019;116534;27;12;2019;0,0076873189502355554
794;26/12/2019;117203;26;12;2019;0,0057408138397376796
795;23/12/2019;115863;23;12;2019;-0,01143315444143922
796;20/12/2019;115121;20;12;2019;-0,006404115205026595
797;19/12/2019;115131;19;12;2019;8,686512452116268e-05
798;18/12/2019;114315;18;12;2019;-0,0070875784975376055
799;17/12/2019;112616;17;12;2019;-0,014862441499365775
800;16/12/2019;111896;16;12;2019;-0,006393407686296815
801;13/12/2019;112565;13;12;2019;0,005978765996997204
802;12/12/2019;112200;12;12;2019;-0,0032425709590014895
803;11/12/2019;110964;11;12;2019;-0,011016042780748636
804;10/12/2019;110672;10;12;2019;-0,002631484084928415
805;09/12/2019;110977;09;12;2019;0,0027558912823477666
806;06/12/2019;111126;06;12;2019;0,0013426205429953875
807;05/12/2019;110622;05;12;2019;-0,004535392257437487
808;04/12/2019;110301;04;12;2019;-0,002901773607419833
809;03/12/2019;108956;03;12;2019;-0,012193905766946789
810;02/12/2019;108928;02;12;2019;-0,00025698447079558484
811;29/11/2019;108233;29;11;2019;-0,0063803613396005154
812;28/11/2019;108290;28;11;2019;0,0005266415972946525
813;27/11/2019;107708;27;11;2019;-0,005374457475297856
814;26/11/2019;107059;26;11;2019;-0,00602555056263232
815;25/11/2019;108424;25;11;2019;0,012749978983551236
816;22/11/2019;108692;22;11;2019;0,0024717774662437186
817;21/11/2019;107497;21;11;2019;-0,010994369410812221
818;19/11/2019;105864;19;11;2019;-0,015191121612696201
819;18/11/2019;106269;18;11;2019;0,0038256631149398146
820;14/11/2019;106557;14;11;2019;0,0027101036050023453
821;13/11/2019;106060;13;11;2019;-0,004664170350141217
822;12/11/2019;106751;12;11;2019;0,006515180086743344
823;11/11/2019;108367;11;11;2019;0,015138031493850068
824;08/11/2019;107629;08;11;2019;-0,006810191294397749
825;07/11/2019;109581;07;11;2019;0,018136375883823108
826;06/11/2019;108360;06;11;2019;-0,011142442576724032
827;05/11/2019;108719;05;11;2019;0,003313030638611991
828;04/11/2019;108779;04;11;2019;0,0005518814558633789
829;01/11/2019;108196;01;11;2019;-0,00535949034280514
